GRANDE_REG,COD_UF,SIGLA_UF,COD,NOME,TIPO,COD_CAT_ASSOC,CAT_ASSOC,COD_MUN,NOME_MUN,LEG,DATA
Nordeste,29,BA,2902,Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA,RIDE,290201,NÃO TEM,2909901,CURAÇÁ,DECRETO Nº 4.366 - 09/09/2002 Regulamenta a Lei Complementar  113,19/09/01
Nordeste,29,BA,2902,Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA,RIDE,290201,NÃO TEM,2918407,JUAZEIRO,DECRETO Nº 4.366 - 09/09/2002 Regulamenta a Lei Complementar  113,19/09/01
Nordeste,29,BA,2902,Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA,RIDE,290201,NÃO TEM,2930774,SOBRADINHO,DECRETO Nº 4.366 - 09/09/2002 Regulamenta a Lei Complementar  113,19/09/01
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2901502,ANGUERA,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2901700,ANTÔNIO CARDOSO,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2906402,CANDEAL,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2908903,CORAÇÃO DE MARIA,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2913804,IPECAETÁ,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2914505,IRARÁ,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2926301,RIACHÃO DO JACUÍPE,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2927507,SANTA BÁRBARA,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2928307,SANTANÓPOLIS,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290302,Área de Expansão Metropolitana,2930402,SERRA PRETA,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290301,RM Feira de Santana,2901106,AMÉLIA RODRIGUES,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290301,RM Feira de Santana,2908200,CONCEIÇÃO DA FEIRA,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290301,RM Feira de Santana,2908507,CONCEIÇÃO DO JACUÍPE,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290301,RM Feira de Santana,2910800,FEIRA DE SANTANA,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290301,RM Feira de Santana,2929305,SÃO GONÇALO DOS CAMPOS,Lei Complementar 35,06/07/11
Nordeste,29,BA,2903,Região Metropolitana de Feira de Santana,RM,290301,RM Feira de Santana,2931103,TANQUINHO,Lei Complementar 35,06/07/11
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2905701,CAMAÇARI,Lei Complementar 014 (Federal),08/06/73
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2906501,CANDEIAS,Lei Complementar 014 (Federal),08/06/73
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2910057,DIAS D'ÁVILA,Inclusão por desmembramento,01/01/86
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2916104,ITAPARICA,Lei Complementar 014 (Federal),08/06/73
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2919207,LAURO DE FREITAS,Lei Complementar 014 (Federal),08/06/73
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2919926,MADRE DE DEUS,Inclusão por desmembramento,01/01/90
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2921005,MATA DE SÃO JOÃO,Lei Complementar  30,03/01/08
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2925204,POJUCA,Lei Complementar 32,22/01/09
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2927408,SALVADOR,Lei Complementar 014 (Federal),08/06/73
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2929206,SÃO FRANCISCO DO CONDE,Lei Complementar 014 (Federal),08/06/73
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2929503,SÃO SEBASTIÃO DO PASSÉ,Lei Complementar  30,03/01/08
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2930709,SIMÕES FILHO,Lei Complementar 014 (Federal),08/06/73
Nordeste,29,BA,2901,Região Metropolitana de Salvador,RM,290101,NÃO TEM,2933208,VERA CRUZ,Lei Complementar 014 (Federal),08/06/73
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2301000,AQUIRAZ,Lei Complementar 014 (Federal),08/06/73
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2303501,CASCAVEL,Lei Complementar 078,26/06/09
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2303709,CAUCAIA,Lei Complementar 014 (Federal),08/06/73
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2303956,CHOROZINHO,Lei Complementar 018,29/12/99
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2304285,EUSÉBIO,Lei Complementar 018,29/12/99
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2304400,FORTALEZA,Lei Complementar 014 (Federal),08/06/73
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2304954,GUAIÚBA,Lei Complementar 018,29/12/99
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2305233,HORIZONTE,Lei Complementar 018,29/12/99
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2306256,ITAITINGA,Lei Complementar 018,29/12/99
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2307650,MARACANAÚ,Lei Complementar 052 (Federal),16/04/86
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2307700,MARANGUAPE,Lei Complementar 014 (Federal),08/06/73
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2309607,PACAJUS,Lei Complementar 018,29/12/99
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2309706,PACATUBA,Lei Complementar 014 (Federal),08/06/73
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2310209,PARACURU,Lei Complementar  144,08/09/14
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2310258,PARAIPABA,Lei Complementar  144,08/09/14
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2310852,PINDORETAMA,Lei Complementar 078,26/06/09
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2312403,SÃO GONÇALO DO AMARANTE,Lei Complementar 018,29/12/99
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2312601,SÃO LUÍS DO CURU,Lei Complementar  144,08/09/14
Nordeste,23,CE,2301,Região Metropolitana de Fortaleza,RM,230101,NÃO TEM,2313500,TRAIRI,Lei Complementar  144,08/09/14
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2300507,ALCÂNTARAS,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2303105,CARIRÉ,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2304004,COREAÚ,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2304350,FORQUILHA,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2304509,FRECHEIRINHA,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2304657,GRAÇA,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2304905,GROAÍRAS,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2308005,MASSAPÊ,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2308203,MERUOCA,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2308807,MORAÚJO,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2309003,MUCAMBO,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2309904,PACUJÁ,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2310951,PIRES FERREIRA,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2311702,RERIUTABA,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2312007,SANTANA DO ACARAÚ,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2312809,SENADOR SÁ,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2312908,SOBRAL,Lei Complementar 168,27/12/16
Nordeste,23,CE,2303,Região Metropolitana de Sobral,RM,230301,NÃO TEM,2313955,VARJOTA,Lei Complementar 168,27/12/16
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2301901,BARBALHA,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2303204,CARIRIAÇU,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2304202,CRATO,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2304301,FARIAS BRITO,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2307106,JARDIM,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2307304,JUAZEIRO DO NORTE,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2308401,MISSÃO VELHA,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2309201,NOVA OLINDA,Lei Complementar  078,26/06/09
Nordeste,23,CE,2302,Região Metropolitana do Cariri,RM,230201,NÃO TEM,2312106,SANTANA DO CARIRI,Lei Complementar  078,26/06/09
Nordeste,21,MA,2103,Região Integrada de Desenvolvimento da Grande Teresina,RIDE,210301,NÃO TEM,2112209,TIMON,DECRETO Nº 4.367 - 09/09/2002 Regulamenta a Lei Complementar  112,19/09/01
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2100204,ALCÂNTARA,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2101103,AXIXÁ,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2101251,BACABEIRA,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2102374,CACHOEIRA GRANDE,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2105104,ICATU,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2107100,MORROS,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2107506,PAÇO DO LUMIAR,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2109205,PRESIDENTE JUSCELINO,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2109452,RAPOSA,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2109601,ROSÁRIO,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2110203,SANTA RITA,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2111201,SÃO JOSÉ DE RIBAMAR,Lei Complementar 174,25/05/15
Nordeste,21,MA,2101,Região Metropolitana da Grande São Luís,RM,210101,NÃO TEM,2111300,SÃO LUÍS,Lei Complementar 174,25/05/15
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2102358,BURITIRANA,Lei Complementar 89,17/11/05
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2103752,DAVINÓPOLIS,Lei Complementar 89,17/11/05
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2104552,GOVERNADOR EDISON LOBÃO,Lei Complementar 89,17/11/05
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2105302,IMPERATRIZ,Lei Complementar 89,17/11/05
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2105500,JOÃO LISBOA,Lei Complementar 89,17/11/05
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2107001,MONTES ALTOS,Lei Complementar 89,17/11/05
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2109551,RIBAMAR FIQUENE,Lei Complementar 89,17/11/05
Nordeste,21,MA,2102,Região Metropolitana do Sudoeste Maranhense,RM,210201,NÃO TEM,2111763,SENADOR LA ROCQUE,Lei Complementar 89,17/11/05
Nordeste,25,PB,2512,Região Metropolitana de Araruna,RM,251201,NÃO TEM,2501005,ARARUNA,Lei Complementar  119,21/01/13
Nordeste,25,PB,2512,Região Metropolitana de Araruna,RM,251201,NÃO TEM,2503506,CACIMBA DE DENTRO,Lei Complementar  119,21/01/13
Nordeste,25,PB,2512,Região Metropolitana de Araruna,RM,251201,NÃO TEM,2505352,DAMIÃO,Lei Complementar  119,21/01/13
Nordeste,25,PB,2512,Região Metropolitana de Araruna,RM,251201,NÃO TEM,2505709,DONA INÊS,Lei Complementar  119,21/01/13
Nordeste,25,PB,2512,Região Metropolitana de Araruna,RM,251201,NÃO TEM,2512747,RIACHÃO,Lei Complementar  119,21/01/13
Nordeste,25,PB,2512,Região Metropolitana de Araruna,RM,251201,NÃO TEM,2516409,TACIMA,Lei Complementar  119,21/01/13
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2501534,BARAÚNA,Lei Complementar  110,13/07/12
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2501609,BARRA DE SANTA ROSA,Lei Complementar  110,13/07/12
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2505105,CUITÉ,Lei Complementar  110,13/07/12
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2506202,FREI MARTINHO,Lei Complementar  110,13/07/12
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2510105,NOVA FLORESTA,Lei Complementar  110,13/07/12
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2510303,NOVA PALMEIRA,Lei Complementar  110,13/07/12
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2511400,PICUÍ,Lei Complementar  110,13/07/12
Nordeste,25,PB,2508,Região Metropolitana de Barra de Santa Rosa,RM,250801,NÃO TEM,2516151,SOSSÊGO,Lei Complementar  110,13/07/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2502052,BERNARDINO BATISTA,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2502201,BOM JESUS,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2502409,BONITO DE SANTA FÉ,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2503308,CACHOEIRA DOS ÍNDIOS,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2503704,CAJAZEIRAS,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2504108,CARRAPATEIRA,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2513653,JOCA CLAUDINO,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2509602,MONTE HOREBE,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2512036,POÇO DANTAS,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2512077,POÇO DE JOSÉ DE MOURA,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2513307,SANTA HELENA,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2500700,SÃO JOÃO DO RIO DO PEIXE,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2514503,SÃO JOSÉ DE PIRANHAS,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2516805,TRIUNFO,Lei Complementar  107,08/06/12
Nordeste,25,PB,2506,Região Metropolitana de Cajazeiras,RM,250601,NÃO TEM,2516904,UIRAÚNA,Lei Complementar  107,08/06/12
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2500536,ALCANTIL,Lei Complementar 95,09/07/10
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2501302,AROEIRAS,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2501575,BARRA DE SANTANA,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2502151,BOA VISTA,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2502508,BOQUEIRÃO,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2504009,CAMPINA GRANDE,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2504355,CATURITÉ,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2506103,FAGUNDES,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2506251,GADO BRAVO,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2507200,ITATUBA,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2508307,LAGOA SECA,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2509206,MASSARANDUBA,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2509339,MATINHAS,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2509909,NATUBA,Lei Complementar 95,09/07/10
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2512408,PUXINANÃ,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2512507,QUEIMADAS,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2513158,SANTA CECÍLIA,Lei Complementar 95,09/07/10
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2515807,SERRA REDONDA,Lei Complementar 92,11/12/09
Nordeste,25,PB,2502,Região Metropolitana de Campina Grande,RM,250201,NÃO TEM,2517001,UMBUZEIRO,Lei Complementar 95,09/07/10
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2500403,ALAGOA NOVA,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2500577,ALGODÃO DE JANDAÍRA,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2501104,AREIA,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2501203,AREIAL,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2506004,ESPERANÇA,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2509503,MONTADAS,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2512002,POCINHOS,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2512705,REMÍGIO,Lei Complementar  106,08/06/12
Nordeste,25,PB,2505,Região Metropolitana de Esperança,RM,250501,NÃO TEM,2515104,SÃO SEBASTIÃO DE LAGOA DE ROÇA,Lei Complementar  106,08/06/12
Nordeste,25,PB,2503,Região Metropolitana de Guarabira,RM,250301,NÃO TEM,2500502,ALAGOINHA,Lei Complementar  101,12/07/11
Nordeste,25,PB,2503,Região Metropolitana de Guarabira,RM,250301,NÃO TEM,2500809,ARAÇAGI,Lei Complementar  101,12/07/11
Nordeste,25,PB,2503,Região Metropolitana de Guarabira,RM,250301,NÃO TEM,2500908,ARARA,Lei Complementar 138,12/04/16
